id	type	DescriptionTitle	PriceLabel	ListingDate	ReListingDate	Address	Suburb	State	PostCode	Property.lat	Property.lon	PropertyType	Agency.Id	Agency.Type	Agency.Name	Agent.Name	Beds	Baths	Cars	EER	PlotSize	Features
177860145	SALES_RESIDENTIAL	cowper.house	Auction 13/02/20	2020-01-23 00:50:55		103 Cowper Street	Dickson	ACT	2602	-35.2541826	149.1387785	HOUSE	577049	Agent	home.byholly	Cris O'Brien	3	1	2	1.5	888	
177859689	SALES_RESIDENTIAL	Personalise and prosper	Auction 13/02/20	2020-01-22 23:32:08		32 Wrenfordsley Place	Latham	ACT	2615	-35.2134895	149.0366804	HOUSE	643351	Agent	Peter Blackshaw Belconnen	Matt Sebbens	4	2	1	1.5	819.6	
177859735	SALES_RESIDENTIAL	Endless Possibilities	Auction 15/02/20	2020-01-23 00:52:07		38 Lachlan Street	Macquarie	ACT	2614	-35.2517633	149.0639789	HOUSE	857413	Agent	Badenoch Real Estate Sales	Symon Badenoch	4	3	1	1.5	0	
177860262	SALES_RESIDENTIAL	Restore me to my former glory	Auction 15/02/20	2020-01-23 00:54:15		40 Lachlan Street	Macquarie	ACT	2614	-35.2515303	149.0639789	HOUSE	857413	Agent	Badenoch Real Estate Sales	Symon Badenoch	3	2	2	0.5	0	
177861565	SALES_RESIDENTIAL	Stunning single level family home on a generous 704m2 flat block	Auction 15/02/20	2020-01-23 03:41:28		61 Kalianna Street	Harrison	ACT	2914	-35.1866851	149.157508	HOUSE	5402	Agent	Independent Inner North & City	Chris Uren	5	2	2	3	704.8	
177859846	SALES_RESIDENTIAL	Feel Good Family Home	Auction 15/02/20	2020-01-22 22:11:04		6 Taber Place	Isaacs	ACT	2607	-35.3755207	149.1181458	HOUSE	82	Agent	Luton Properties Woden	Anthony McCormack	4	2	2	1.5	785	
177859792	SALES_RESIDENTIAL	A Once in a Lifetime Opportunity!	Auction 15/02/20	2020-01-22 23:30:52		23 Drevermann Street	Farrer	ACT	2607	-35.3717283	149.1072595	HOUSE	546400	Agent	LJ Hooker Woden	Dan Cooper	4	2	2	2	1152	['STUDY']
177859314	SALES_RESIDENTIAL	Stylish modern masterpiece	Auction 15/02/20	2020-01-22 19:40:13		27B Derwent Street	Lyons	ACT	2606	-35.3378526	149.0725418	HOUSE	682863	Agent	Hayman Partners	Tom Beinke	4	3	2	6	0	
177860140	SALES_RESIDENTIAL	High on the Hill	Auction 15/02/20	2020-01-23 00:20:23		16 Bussell Crescent	Cook	ACT	2614	-35.2639235	149.0646962	HOUSE	80917	Agent	Ray White Canberra 	Troy Reddick	4	2	2	2.5	1450	
177830115	SALES_RESIDENTIAL	Quiet, Elevated Cul de Sac Location!	Auction 15/02/20	2020-01-22 22:17:29		6 Cain Place	Torrens	ACT	2607	-35.3757861	149.0832574	HOUSE	306715	Agent	Cream Residential	Chris Wilson	4	2	2	0	758	['DINING_ROOM', 'FAMILY_ROOM']
177859529	SALES_RESIDENTIAL	Comfortable Family Home in Fantastic Neighbourhood	Auction 15/02/20	2020-01-22 23:00:35		10 Du Faur Street	Mawson	ACT	2607	-35.3601189	149.0968438	HOUSE	98	Agent	LJ Hooker Manuka	Stephen Thompson	3	1	1	0.5	860	
177859866	SALES_RESIDENTIAL	Stunning Red Hill home with leafy surrounds, perfect for entertaining	Auction 15/02/20	2020-01-22 23:00:09		91 Mugga Way	Red Hill	ACT	2603	-35.3394404	149.1228103	HOUSE	80917	Agent	Ray White Canberra 	Nicky Symon	5	3	2	1	1380	['SWIMMING_POOL']
177861632	SALES_RESIDENTIAL	By Design. A Home with a Difference; Inside and Out.	Auction 15/02/20	2020-01-23 03:20:52		9 Ningaloo Street	Harrison	ACT	2914	-35.2045929	149.1506888	HOUSE	252785	Agent	Luton Properties Gungahlin	Adrian Giampietro	4	2	2	4	420	
177860819	SALES_RESIDENTIAL	Leafy Inner North Living	Auction 15/02/20	2020-01-23 04:11:08		17 Phillip Avenue	Watson	ACT	2602	-35.2374795	149.1458214	HOUSE	421	Agent	Luton Properties Dickson	Melissa Martin-Smith	4	1	0	1	732	
177858261	SALES_RESIDENTIAL	Immaculate single level living.	Auction 15/02/20	2020-01-23 00:42:50		3 Doughty Place	Gilmore	ACT	2905	-35.4222717	149.1380159	HOUSE	80917	Agent	Ray White Canberra 	Bree Parker	3	1	1	1	750	
177859838	SALES_RESIDENTIAL	Attractive Streetscape, Convenient Floorplan, Exceptional Location	Auction 19/02/20	2020-01-22 22:12:24		24 Verbrugghen Street	Melba	ACT	2615	-35.2122396	149.0502616	HOUSE	539	Agent	LJ Hooker Gungahlin	Naish Stormon	3	1	1	5	718	
177859759	SALES_RESIDENTIAL	Terrific split level Living!	Auction 19/02/20	2020-01-22 23:38:39		18 Nangi Place	Ngunnawal	ACT	2913	-35.1781133	149.1076513	HOUSE	95	Agent	LJ Hooker Kaleen	Tim Russell	3	2	2	3	493	
